[2022-02-20 00:34:43] MYD04_3K.A2005002.0010.061.2018018114855.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:43] MYD04_3K.A2005002.0015.061.2018018114852.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:43] MYD04_3K.A2005002.0020.061.2018018114713.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:43] MYD04_3K.A2005002.0110.061.2018018114659.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:43] MYD04_3K.A2005002.0115.061.2018018114741.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:43] MYD04_3K.A2005002.0120.061.2018018114757.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:43] MYD04_3K.A2005002.0125.061.2018018114814.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:43] MYD04_3K.A2005002.0130.061.2018018114824.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:44] MYD04_3K.A2005002.0135.061.2018018114908.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:44] MYD04_3K.A2005002.0140.061.2018018114840.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:44] MYD04_3K.A2005002.0145.061.2018018114940.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:44] MYD04_3K.A2005002.0150.061.2018018114927.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:44] MYD04_3K.A2005002.0155.061.2018018114733.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:44] MYD04_3K.A2005002.0200.061.2018018114735.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:44] MYD04_3K.A2005002.0250.061.2018018114653.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:45] MYD04_3K.A2005002.0255.061.2018018114743.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:45] MYD04_3K.A2005002.0300.061.2018018114748.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:45] MYD04_3K.A2005002.0305.061.2018018114737.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:46] MYD04_3K.A2005002.0310.061.2018018114832.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:46] MYD04_3K.A2005002.0315.061.2018018114758.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:47] MYD04_3K.A2005002.0320.061.2018018114826.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:48] MYD04_3K.A2005002.0325.061.2018018114756.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:48] MYD04_3K.A2005002.0330.061.2018018114742.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:49] MYD04_3K.A2005002.0335.061.2018018114800.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:49] MYD04_3K.A2005002.0340.061.2018018114551.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:49] MYD04_3K.A2005002.0430.061.2018018114714.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:50] MYD04_3K.A2005002.0435.061.2018018114803.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:50] MYD04_3K.A2005002.0440.061.2018018114736.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:50] MYD04_3K.A2005002.0445.061.2018018114836.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:51] MYD04_3K.A2005002.0450.061.2018018114657.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:51] MYD04_3K.A2005002.0455.061.2018018114753.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:52] MYD04_3K.A2005002.0500.061.2018018114820.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:52] MYD04_3K.A2005002.0505.061.2018018114740.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:52] MYD04_3K.A2005002.0510.061.2018018114822.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:53] MYD04_3K.A2005002.0515.061.2018018114714.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:53] MYD04_3K.A2005002.0610.061.2018018114737.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:53] MYD04_3K.A2005002.0615.061.2018018114752.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:54] MYD04_3K.A2005002.0620.061.2018018114601.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:54] MYD04_3K.A2005002.0625.061.2018018114830.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:55] MYD04_3K.A2005002.0630.061.2018018114741.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:55] MYD04_3K.A2005002.0635.061.2018018114735.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:34:56] MYD04_3K.A2005002.0640.061.2018018114804.hdf, error: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'valid_range': [-100, 5000], '_FillValue': -9999, 'long_name': 'AOT at 0.55 mi...' at line 5")
[2022-02-20 00:35:55] MYD04_3K.A2002250.1840.061.2018004082736.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:37:12] MYD04_3K.A2002250.2105.061.2018004082842.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:38:17] MYD04_3K.A2002250.2155.061.2018004082937.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:38:18] MYD04_3K.A2002250.2245.061.2018004082944.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:39:07] MYD04_3K.A2005001.0205.061.2018018094745.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:39:17] MYD04_3K.A2002250.2335.061.2018004083044.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:39:18] MYD04_3K.A2002251.0025.061.2018004083041.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:40:02] MYD04_3K.A2005001.0345.061.2018018094839.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:40:02] MYD04_3K.A2005001.0350.061.2018018094851.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:40:14] MYD04_3K.A2002251.0115.061.2018004083131.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:40:50] MYD04_3K.A2005001.0435.061.2018018094930.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:40:50] MYD04_3K.A2005001.0525.061.2018018094818.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:41:27] MYD04_3K.A2005001.0205.061.2018018094745.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:41:27] MYD04_3K.A2005001.0345.061.2018018094839.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:41:27] MYD04_3K.A2005001.0350.061.2018018094851.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:41:27] MYD04_3K.A2005001.0435.061.2018018094930.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:41:28] MYD04_3K.A2005001.0525.061.2018018094818.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:42:02] MYD04_3K.A2005001.0610.061.2018018095113.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:42:02] MYD04_3K.A2005001.0615.061.2018018094635.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:42:19] MYD04_3K.A2002251.0520.061.2018004083321.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:43:25] MYD04_3K.A2002251.0700.061.2018004083431.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:44:09] MYD04_3K.A2002251.0735.061.2018004083620.hdf, error: 'vertices' must be a 2D list or array with shape Nx2
[2022-02-20 00:44:24] MYD04_3K.A2002251.0750.061.2018004083500.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:44:24] MYD04_3K.A2002251.0840.061.2018004083559.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:24] MYD04_3K.A2002251.0930.061.2018004083529.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:25] MYD04_3K.A2002251.1020.061.2018004083656.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:38] MYD04_3K.A2005001.0205.061.2018018094745.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:38] MYD04_3K.A2005001.0345.061.2018018094839.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:39] MYD04_3K.A2005001.0350.061.2018018094851.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:39] MYD04_3K.A2005001.0435.061.2018018094930.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:39] MYD04_3K.A2005001.0525.061.2018018094818.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:39] MYD04_3K.A2005001.0610.061.2018018095113.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:45:39] MYD04_3K.A2005001.0615.061.2018018094635.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:46:26] MYD04_3K.A2002251.1155.061.2018004083620.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:46:29] MYD04_3K.A2005001.0840.061.2018018094615.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:47:19] MYD04_3K.A2005001.0930.061.2018018094604.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:47:19] MYD04_3K.A2005001.1020.061.2018018094538.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:47:33] MYD04_3K.A2002251.1335.061.2018004083725.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:48:29] MYD04_3K.A2002251.1425.061.2018004083810.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:48:30] MYD04_3K.A2002251.1515.061.2018004083851.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:49:20] MYD04_3K.A2005001.1250.061.2018018094710.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:49:25] MYD04_3K.A2005001.1345.061.2018018094741.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:49:30] MYD04_3K.A2002251.1605.061.2018004083834.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:49:30] MYD04_3K.A2002251.1655.061.2018004084022.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:50:13] MYD04_3K.A2005001.1520.061.2018018094706.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:52:03] MYD04_3K.A2002251.2010.061.2018004084036.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:53:08] MYD04_3K.A2002251.2100.061.2018004084122.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:53:08] MYD04_3K.A2002251.2150.061.2018004084132.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:57:28] MYD04_3K.A2002185.0220.061.2018003214838.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:57:28] MYD04_3K.A2002185.0400.061.2018003214333.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:57:28] MYD04_3K.A2002185.0450.061.2018003214248.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:57:36] MYD04_3K.A2002185.0555.061.2018003214341.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:57:43] MYD04_3K.A2002185.0600.061.2018003214357.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:57:43] MYD04_3K.A2002185.0630.061.2018003214302.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:57:52] MYD04_3K.A2002185.0755.061.2018003214627.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:57:57] MYD04_3K.A2002185.0800.061.2018003214342.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:57:57] MYD04_3K.A2002185.1035.061.2018003214018.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:57:58] MYD04_3K.A2002185.1305.061.2018003214020.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:02] MYD04_3K.A2002185.1355.061.2018003214237.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:06] MYD04_3K.A2002185.1400.061.2018003214202.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:12] MYD04_3K.A2002185.1555.061.2018003214055.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:17] MYD04_3K.A2002185.1600.061.2018003214023.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:18] MYD04_3K.A2002185.1710.061.2018003214210.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:23] MYD04_3K.A2002185.1720.061.2018003214011.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:28] MYD04_3K.A2002185.1755.061.2018003214241.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:35] MYD04_3K.A2002185.1800.061.2018003214206.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:35] MYD04_3K.A2002185.1850.061.2018003214208.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:35] MYD04_3K.A2002185.1940.061.2018003213922.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:36] MYD04_3K.A2002185.2120.061.2018003213955.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:40] MYD04_3K.A2002185.2355.061.2018003214352.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:45] MYD04_3K.A2002186.0000.061.2018003215121.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:45] MYD04_3K.A2002186.0125.061.2018003213743.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:51] MYD04_3K.A2002186.0155.061.2018003213954.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:58] MYD04_3K.A2002186.0200.061.2018003213934.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:58:58] MYD04_3K.A2002186.0355.061.2018003214227.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:58] MYD04_3K.A2002186.0800.061.2018003213526.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:58:58] MYD04_3K.A2002186.0940.061.2018003213754.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:59:03] MYD04_3K.A2002186.0955.061.2018003213853.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:09] MYD04_3K.A2002186.1000.061.2018003213918.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:10] MYD04_3K.A2002186.1030.061.2018003213630.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:59:19] MYD04_3K.A2002186.1155.061.2018003213912.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:24] MYD04_3K.A2002186.1200.061.2018003213748.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:24] MYD04_3K.A2002186.1210.061.2018003213650.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:59:29] MYD04_3K.A2002186.1450.061.2018003213814.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:29] MYD04_3K.A2002186.1615.061.2018003213755.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:59:29] MYD04_3K.A2002186.1705.061.2018003213447.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:59:36] MYD04_3K.A2002186.1755.061.2018003213537.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:42] MYD04_3K.A2002186.1800.061.2018003213647.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:42] MYD04_3K.A2002186.1845.061.2018003213636.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 00:59:48] MYD04_3K.A2002186.1955.061.2018003213704.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 00:59:55] MYD04_3K.A2002186.2000.061.2018003213842.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:00] MYD04_3K.A2002186.2155.061.2018003213656.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:08] MYD04_3K.A2002186.2200.061.2018003213448.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:09] MYD04_3K.A2002186.2250.061.2018003213535.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:00:09] MYD04_3K.A2002187.0030.061.2018003214429.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:00:09] MYD04_3K.A2002187.0120.061.2018003214550.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:00:09] MYD04_3K.A2002187.0300.061.2018003214809.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:00:14] MYD04_3K.A2002187.0355.061.2018003214719.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:20] MYD04_3K.A2002187.0400.061.2018003214827.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:27] MYD04_3K.A2002187.0555.061.2018003214804.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:34] MYD04_3K.A2002187.0600.061.2018003214738.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:34] MYD04_3K.A2002187.0705.061.2018003214656.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:00:47] MYD04_3K.A2002187.0755.061.2018003214651.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:47] MYD04_3K.A2002187.0935.061.2018003214746.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:00:47] MYD04_3K.A2002187.1340.061.2018003214908.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:00:52] MYD04_3K.A2002187.1355.061.2018003215133.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:00:58] MYD04_3K.A2002187.1400.061.2018003215019.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:01:02] MYD04_3K.A2002187.1530.061.2018003215130.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:01:13] MYD04_3K.A2002187.1555.061.2018003215124.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:01:18] MYD04_3K.A2002187.1600.061.2018003215156.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
[2022-02-20 01:01:18] MYD04_3K.A2002187.1610.061.2018003214947.hdf, error: autodetected range of [nan, nan] is not finite
[2022-02-20 01:01:23] MYD04_3K.A2002187.1710.061.2018003215125.hdf, error: x and y arguments to pcolormesh cannot have non-finite values or be of type numpy.ma.core.MaskedArray with masked values
